drug_chembl_id,drug_name,substrate_chembl_id,substrate_name,metabolite_chembl_id,metabolite_name,enzyme_name,enzyme_tid,organism,pathway_id,pathway_key,met_conversion,met_comment,references
CHEMBL1201146,CIPROFLOXACIN,CHEMBL3273987,5 ALPHA-DIHYDRONORETHINDRONE,CHEMBL3638321,19-NORANDROSTERONE,,,,1,,oxidation of hydroxyl n and loss of the alkene at the 17 postio,Organ: Liver and Intestines|Comment: APPARENTLY ACTIVE METABOLITES SUCH AS 4.5-EPOXIDE HAVE BEEN IDENTIFIED BUT THERE IS INSUFFICIENT INFORMATION FOR THEM TO BE INCLUDED,17000101
CHEMBL1430,CIPROFLOXACIN,CHEMBL1430,PENICILLAMINE,CHEMBL3544532,PENICILLAMINE DISULPHIDE,,,,1,,Disulphide bridge forms beween 2 penicillamine molecules,Organ: Unknown,0443051488; 122676
CHEMBL1200895,CIPROFLOXACIN,CHEMBL1089,PHENELZINE,CHEMBL1044,PHENYLACETIC ACID,Monoamine Oxidase,CHEMBL2095205,,1,,Oxidative deamination,"""Organ: Liver|Comment: Can be produced via different metabolic routes. Clinically active. Is the major metabolite. Deamination is a significant pathway of metabolism. DATA INDICATED THAT N-METHYLATION WAS A ROUTE OF METABOLISM AND THAT ETHYLBENZENE WAS AN IDENTIFIED METABOLITE, BUT THESE STUDIES WERE EITHER IN VITRO OR USED ANIMAL MODELS OTHER THAN HUMANS.""",10.1016/0278-5846(89)90128-0; label/2007/011909s038lbl.pdf; 0443051488; 10319194; 14697896
CHEMBL1200895,CIPROFLOXACIN,CHEMBL1089,PHENELZINE,CHEMBL610,2-PHENYLETHYLAMINE,,,,1,,degradation of hydrazine to an amine,"""Organ: Liver|Comment: A substrate and inhibitor of monoamine oxidase-B. Part of an alternative route to form phenylacetic acid. Clinically active. DATA INDICATED THAT N-METHYLATION WAS A ROUTE OF METABOLISM AND THAT ETHYLBENZENE WAS AN IDENTIFIED METABOLITE, BUT THESE STUDIES WERE EITHER IN VITRO OR USED ANIMAL MODELS OTHER THAN HUMANS.""",10.1016/0278-5846(89)90128-0; 10319194; 14697896
CHEMBL1200895,CIPROFLOXACIN,CHEMBL610,2-PHENYLETHYLAMINE,CHEMBL1044,PHENYLACETIC ACID,Monoamine Oxidase B,CHEMBL2039,,1,,Oxidative deamination,"""Organ: Liver|Comment: Can be produced via different metabolic routes. Clinically active. Is the major metabolite. Deamination is a significant pathway of metabolism. DATA INDICATED THAT N-METHYLATION WAS A ROUTE OF METABOLISM AND THAT ETHYLBENZENE WAS AN IDENTIFIED METABOLITE, BUT THESE STUDIES WERE EITHER IN VITRO OR USED ANIMAL MODELS OTHER THAN HUMANS.""",10.1016/0278-5846(89)90128-0; label/2007/011909s038lbl.pdf; 0443051488; 10319194; 14697896
CHEMBL163,CIPROFLOXACIN,CHEMBL163,RITONAVIR,CHEMBL3544848,RITONAVIR_M1 [R5 (R2)],CYP3A4,CHEMBL340,,1,,Cleavage of the methylthiazole.,"""Organ: Liver and intestines|Comment: A product of hydrolysis, a primary oxidative product in vivo and in vitro. An active metabolite. Can undergo further metabolism. A very recent study this year seems to suggest there are more metabolites (such as hydrolysis products) but in the journal, the structures were vague and metabolic pathways had not been determined.""",9780071624428; 12458929; 8613951; 9107549; 9616191
CHEMBL163,CIPROFLOXACIN,CHEMBL3544848,RITONAVIR_M1 [R5 (R2)],CHEMBL3544627,RITONAVIR_M5,,,,1,,Hydroxylation of the isopropyl side-chain,"""Organ: Liver and intestines|Comment: A secondary metabolite. A very recent study this year seems to suggest there are more metabolites (such as hydrolysis products) but in the journal, the structures were vague and metabolic pathways had not been determined.""",9107549
CHEMBL163,CIPROFLOXACIN,CHEMBL163,RITONAVIR,CHEMBL3544628,RITONAVIR_M2 (R3),CYP2D6,CHEMBL289,,1,,Hydroxylation of the isopropyl side-chain,"""Organ: Liver and intestines|Comment: The predominant metabolite. A product of hydrolysis, a primary oxidative product in vivo and in vitro. An active metabolite although it has such low plasma concentrations that it probably doesn't make a large contribution to the overall activity. Can undergo further metabolism. A very recent study this year seems to suggest there are more metabolites (such as hydrolysis products) but in the journal, the structures were vague and metabolic pathways had not been determined.""",label/2013/020659s058_022417s010lbl.pdf; 9780071624428; 8613951; 9107549; 9616191
CHEMBL163,CIPROFLOXACIN,CHEMBL163,RITONAVIR,CHEMBL3544628,RITONAVIR_M2 (R3),CYP3A5,CHEMBL3019,,1,,Hydroxylation of the isopropyl side-chain,"""Organ: Liver and intestines|Comment: The predominant metabolite. A product of hydrolysis, a primary oxidative product in vivo and in vitro. An active metabolite although it has such low plasma concentrations that it probably doesn't make a large contribution to the overall activity. Can undergo further metabolism. A very recent study this year seems to suggest there are more metabolites (such as hydrolysis products) but in the journal, the structures were vague and metabolic pathways had not been determined.""",label/2013/020659s058_022417s010lbl.pdf; 9780071624428; 8613951; 9107549; 9616191
CHEMBL163,CIPROFLOXACIN,CHEMBL163,RITONAVIR,CHEMBL3544628,RITONAVIR_M2 (R3),CYP3A4,CHEMBL340,,1,,Hydroxylation of the isopropyl side-chain,"""Organ: Liver and intestines|Comment: The predominant metabolite. A product of hydrolysis, a primary oxidative product in vivo and in vitro. An active metabolite although it has such low plasma concentrations that it probably doesn't make a large contribution to the overall activity. Can undergo further metabolism. A very recent study this year seems to suggest there are more metabolites (such as hydrolysis products) but in the journal, the structures were vague and metabolic pathways had not been determined.""",label/2013/020659s058_022417s010lbl.pdf; 9780071624428; 8613951; 9107549; 9616191
CHEMBL163,CIPROFLOXACIN,CHEMBL3544628,RITONAVIR_M2 (R3),CHEMBL3544627,RITONAVIR_M5,,,,1,,Cleavage of the methylthiazole.,"""Organ: Liver and intestines|Comment: A secondary metabolite. A very recent study this year seems to suggest there are more metabolites (such as hydrolysis products) but in the journal, the structures were vague and metabolic pathways had not been determined.""",9107549
CHEMBL163,CIPROFLOXACIN,CHEMBL163,RITONAVIR,CHEMBL317192,RITONAVIR_M7 (R1),CYP3A5,CHEMBL3019,,1,,N-demethylation,"""Organ: Liver and intestines|Comment: A major oxidation product in vitro, but not as major in vivo. An example of hydrolysis. A very recent study this year seems to suggest there are more metabolites (such as hydrolysis products) but in the journal, the structures were vague and metabolic pathways had not been determined.""",9780071624428; 12458929; 9616191
CHEMBL163,CIPROFLOXACIN,CHEMBL163,RITONAVIR,CHEMBL317192,RITONAVIR_M7 (R1),CYP3A4,CHEMBL340,,1,,N-demethylation,"""Organ: Liver and intestines|Comment: A major oxidation product in vitro, but not as major in vivo. An example of hydrolysis. A very recent study this year seems to suggest there are more metabolites (such as hydrolysis products) but in the journal, the structures were vague and metabolic pathways had not been determined.""",9780071624428; 12458929; 9616191
CHEMBL413,CIPROFLOXACIN,CHEMBL413,SIROLIMUS,CHEMBL3544670,12-HYDROXY SIROLIMUS,CYP3A4,CHEMBL340,,1,,Hydroxylation at the 12 position,"""Organ: Liver and intestines|Comment: One of the predominant metabolites. There are several unidentified  metabolites including hydroxymethyl and di-, tri, and tetra -hydroxylase metabolites, some of which may have pharmacological activity.""","""label/2013/021083s053,021110s067lbl.pdf; 8937863; 9618413"""
CHEMBL413,CIPROFLOXACIN,CHEMBL413,SIROLIMUS,CHEMBL3544688,16-O-DESMETHYL SIROLIMUS,CYP3A4,CHEMBL340,,1,,O-demethylation at the 16 position,"""Organ: Liver and intestines|Comment: One of the identified metabolites. There are several unidentified  metabolites including hydroxymethyl and di-, tri, and tetra -hydroxylase metabolites, some of which may have pharmacological activity.""","""label/2013/021083s053,021110s067lbl.pdf; 8937863; 9618413"""
CHEMBL1393,CIPROFLOXACIN,CHEMBL1393,SPIRONOLACTONE,CHEMBL3544689,V,,,,1,,Removal of ketone moiety from the sulfurous side-chain,Organ: Liver|Comment: The sulfur-containing metabolites are the major products of metabolism. They are partially responsible for the pharmacological activity of the drug.,label/2013/012151s071lbl.pdf; 0443051488
CHEMBL1393,CIPROFLOXACIN,CHEMBL3544705,7 ALPHA-THIOMETHYL SPIROLACTONE,CHEMBL3544706,VII,,,,1,,Sulfoxidation,Organ: Liver|Comment: The sulfur-containing metabolites are the major products of metabolism. They are partially responsible for the pharmacological activity of the drug. Exists as 2 epimers.,label/2013/012151s071lbl.pdf; 0443051488
CHEMBL1393,CIPROFLOXACIN,CHEMBL3544706,VII,CHEMBL3638292,VIII,,,,1,,Sulfoxidation,Organ: Liver|Comment: The sulfur-containing metabolites are the major products of metabolism. They are partially responsible for the pharmacological activity of the drug.,label/2013/012151s071lbl.pdf; 0443051488
CHEMBL1393,CIPROFLOXACIN,CHEMBL3544689,V,CHEMBL1463345,CANRENONE,,,,1,,Cleavage of the C7 sulfur containing moiety,Organ: Liver|Comment: Exists in equilibrium with canrenoic acid. Can undergo subsequent reduction and hydroxylation.,label/2013/012151s071lbl.pdf; 0443051488; 9780071624428
CHEMBL1393,CIPROFLOXACIN,CHEMBL1463345,CANRENONE,CHEMBL1616951,CANRENOIC ACID,,,,1,,Carboxylation,Organ: Liver|Comment: Exists in equilibrium with canrenone. Can undergo subsequent glucuronide conjugation.,0443051488
CHEMBL1393,CIPROFLOXACIN,CHEMBL1616951,CANRENOIC ACID,CHEMBL3638293,CANRENOATE GLUCURONIDE ESTER,,,,1,,Glucuronide conjugation at the carboxylic group forming an ester.,Organ: Liver,0443051488
CHEMBL1201150,CIPROFLOXACIN,CHEMBL128,SUMATRIPTAN,CHEMBL3544580,INDOLE ACETIC ACID,MAO-A,CHEMBL1951,,1,,Deamination and carboxylation.,Organ: Liver|Comment: The predominant metabolite. It is mainly excreted in the urine. Can undergo subsequent glucuronide conjugation.,label/2014/022377s002s004lbl.pdf; 0443051488
CHEMBL1201150,CIPROFLOXACIN,CHEMBL3544580,INDOLE ACETIC ACID,CHEMBL3544764,INDOLE ACETIC ACID GLUCURONIDE CONJUGATE,,,,1,,Glucuronide conjugation,Organ: Liver|Comment: Found in the urine.,label/2014/022377s002s004lbl.pdf; 0443051488
CHEMBL269732,CIPROFLOXACIN,CHEMBL269732,TACROLIMUS,CHEMBL3544601,M-VII,CYP3A4,CHEMBL340,,1,,Demethylation,"""Organ: Liver and intestines|Comment: Can be produced via other metabolic routes. I AM UNSURE ON WHAT THE REACTION IS ENTIRELY, A FUSED RING SYSTEM CONSISTING OF TETRAHYDROPYRAN AND DIHYDROPYRAN HAS BEEN FORMED""",0443051488; 17965516; 9270821
CHEMBL269732,CIPROFLOXACIN,CHEMBL3544693,31-O-DESMETHYL TACROLIMUS (M-II),CHEMBL3544601,M-VII,CYP3A4,CHEMBL340,,1,,,"""Organ: Liver and intestines|Comment: Can be produced via other metabolic routes. I AM UNSURE ON WHAT THE REACTION IS ENTIRELY, A FUSED RING SYSTEM CONSISTING OF TETRAHYDROPYRAN AND DIHYDROPYRAN HAS BEEN FORMED""",0443051488; 17965516; 9270821
CHEMBL269732,CIPROFLOXACIN,CHEMBL269732,TACROLIMUS,CHEMBL3544708,15-O-DESMETHYL TACROLIMUS (M-III),CYP3A4,CHEMBL340,,1,,Demethylation of the methoxy at position 15,"""Organ: Liver and intestines|Comment: Demethylation is one of the primary mechanisms of biotransformation. Found in the urine, bile and blood. Inactive. Can undergo further metabolism""",label/2014/204096s002lbl.pdf; 0443051488; 17965516; 23278282; 9270821
CHEMBL269732,CIPROFLOXACIN,CHEMBL3544602,13-O-DESMETHYL TACROLIMUS (M-I),CHEMBL3544837,"""13,15-DIDEMETHYL TACROLIMUS (M-VII)""",CYP3A4,CHEMBL340,,1,,Demethylation of the methoxy at position 15,Organ: Liver and intestines|Comment: Demethylation is one of the primary mechanisms of biotransformation. Found in the urine and bile.,0443051488; 17965516; 23278282; 9270821
CHEMBL269732,CIPROFLOXACIN,CHEMBL3544693,31-O-DESMETHYL TACROLIMUS (M-II),CHEMBL3544709,"""13,31-DIDEMETHYL TACROLIMUS (M-VI)""",CYP3A4,CHEMBL340,,1,,Demethylation of the methoxy at position 13,Organ: Liver and intestines|Comment: Demethylation is one of the primary mechanisms of biotransformation. Found in the urine and bile.,0443051488; 17965516; 23278282; 9270821
CHEMBL269732,CIPROFLOXACIN,CHEMBL3544708,15-O-DESMETHYL TACROLIMUS (M-III),CHEMBL3544837,"""13,15-DIDEMETHYL TACROLIMUS (M-VII)""",CYP3A4,CHEMBL340,,1,,Demethylation of the methoxy at position 13,Organ: Liver and intestines|Comment: Demethylation is one of the primary mechanisms of biotransformation. Found in the urine and bile.,0443051488; 17965516; 23278282; 9270821
CHEMBL479,CIPROFLOXACIN,CHEMBL479,THIORIDAZINE,CHEMBL3544852,THIORIDAZINE-5-SULFOXIDE,CYP1A2,CHEMBL3356,,1,,S-oxidation at the 5 position,"""Organ: Liver|Comment: no psychoactive properties but is possibly responsible for cardiac side-effects associated with thioridazine therapy. Found at significant plasma concentrations level, exceeding that of the drug.""",0443051488; 16272405
CHEMBL479,CIPROFLOXACIN,CHEMBL479,THIORIDAZINE,CHEMBL3544852,THIORIDAZINE-5-SULFOXIDE,CYP2D6,CHEMBL289,,1,,S-oxidation at the 5 position,"""Organ: Liver|Comment: no psychoactive properties but is possibly responsible for cardiac side-effects associated with thioridazine therapy. Found at significant plasma concentrations level, exceeding that of the drug.""",0443051488; 16272405
CHEMBL479,CIPROFLOXACIN,CHEMBL3544852,THIORIDAZINE-5-SULFOXIDE,CHEMBL3544900,THIORIDAZINE-5-SULFONE,,,,1,,"""a second S-oxidation at the 5 position, forming a sulfone""",Organ: Liver,0443051488
CHEMBL479,CIPROFLOXACIN,CHEMBL1088,THIORIDAZINE-2-SULFOXIDE,CHEMBL2107268,THIORIDAZINE-2-SULFONE,CYP2D6,CHEMBL289,,1,,"""a second S-oxidation at the 2 position, forming a sulfone""","""Organ: Liver|Comment: Active, 50% more potent than the parent drug thus contributing to the antipsychotic effect of the drug, also found at significant plasma level concentrations that exceed that of the parent drug.""",9c4bedb4-2d59-4fcd-aad7-fce988cd96d8; 0443051488; 16272405
CHEMBL1200879,CIPROFLOXACIN,CHEMBL3638312,(S)-7-HYDROXYWARFARIN,CHEMBL3638313,(S)-7-O-WARFARIN GLUCURONIDE,UGT1A10,CHEMBL1743320,,1,,Glucuronide conjugation at the 7 hydroxyl forming an ether.,Organ: Liver|Comment: A complex mechanism. glucuronidation is beginning to be recognised as an important pathway in warfarin metabolism and elimination. Glucuronide conjugation prefers the R enantiomer more.,19408964
CHEMBL1200879,CIPROFLOXACIN,CHEMBL3638312,(S)-7-HYDROXYWARFARIN,CHEMBL3638313,(S)-7-O-WARFARIN GLUCURONIDE,UGT1A9,CHEMBL1743319,,1,,Glucuronide conjugation at the 7 hydroxyl forming an ether.,Organ: Liver|Comment: A complex mechanism. glucuronidation is beginning to be recognised as an important pathway in warfarin metabolism and elimination. Glucuronide conjugation prefers the R enantiomer more.,19408964
CHEMBL1200879,CIPROFLOXACIN,CHEMBL3638312,(S)-7-HYDROXYWARFARIN,CHEMBL3638313,(S)-7-O-WARFARIN GLUCURONIDE,UGT1A8,CHEMBL1743318,,1,,Glucuronide conjugation at the 7 hydroxyl forming an ether.,Organ: Liver|Comment: A complex mechanism. glucuronidation is beginning to be recognised as an important pathway in warfarin metabolism and elimination. Glucuronide conjugation prefers the R enantiomer more.,19408964
CHEMBL1200879,CIPROFLOXACIN,CHEMBL3638312,(S)-7-HYDROXYWARFARIN,CHEMBL3638313,(S)-7-O-WARFARIN GLUCURONIDE,UGT1A3,CHEMBL3542435,,1,,Glucuronide conjugation at the 7 hydroxyl forming an ether.,Organ: Liver|Comment: A complex mechanism. glucuronidation is beginning to be recognised as an important pathway in warfarin metabolism and elimination. Glucuronide conjugation prefers the R enantiomer more.,19408964
CHEMBL1200879,CIPROFLOXACIN,CHEMBL3638312,(S)-7-HYDROXYWARFARIN,CHEMBL3638313,(S)-7-O-WARFARIN GLUCURONIDE,UGT1A1,CHEMBL1287617,,1,,Glucuronide conjugation at the 7 hydroxyl forming an ether.,Organ: Liver|Comment: A complex mechanism. glucuronidation is beginning to be recognised as an important pathway in warfarin metabolism and elimination. Glucuronide conjugation prefers the R enantiomer more.,19408964
CHEMBL1200879,CIPROFLOXACIN,CHEMBL1464,WARFARIN,CHEMBL3638314,(S)-6-HYDROXYWARFARIN,CYP2C9,CHEMBL3397,,1,,Hydroxylation at the 6 position,Organ: Liver|Comment: Produced by CYP2C9 with less efficiency than the 7-hydroxyl emtabolite. Hydroxyl metabolites are inactive. Can undergo subsequent glucuronide conjugation (it is primarily excreted as a glucuronide). A minor route of metabolism for the S-enantiomer.,label/2011/009218s107lbl.pdf; 9780071624428; 19408964; 9014207
CHEMBL898,CIPROFLOXACIN,CHEMBL898,DIFLUNISAL,CHEMBL3638309,ESTER GLUCURONIDE COJUGATE METABOLITE,UGT2B7,CHEMBL4370,,1,,Glucuronide conjugation at the carboxylic acid forming an ester,Organ: Liver|Comment: Found in urine.,label/2007/018445s058lbl.pdf; 0443051488; 17200831
CHEMBL1200561,CIPROFLOXACIN,CHEMBL707,DOXAZOSIN,CHEMBL3544666,7'-HYDROXYDOXAZOSIN,Cytochrome P450s,,,1,,Hydroxylation of the benzedioxan motif at the 7' position,Organ: Liver|Comment: A major metabolite. Has antioxidant properties: unlike the parent it inhibits Cu2+ mediated oxidative modification of LDL,label/2013/019668s026lbl.pdf; 0443051488; 9780071624428
CHEMBL1200561,CIPROFLOXACIN,CHEMBL707,DOXAZOSIN,CHEMBL3544683,7-DESMETHYLDOXAZOSIN,Cytochrome P450s,,,1,,O-demthylation  of the quinazoline at the 7 position,Organ: Liver|Comment: A major metabolite and a predominant route of metabolism.,label/2013/019668s026lbl.pdf; 0443051488; 9780071624428
CHEMBL1200561,CIPROFLOXACIN,CHEMBL707,DOXAZOSIN,CHEMBL3249225,2-AMINO METABOLITE,Cytochrome P450s,,,1,,N-dealkylation,Organ: Liver|Comment: A minor metabolite.,0443051488; 9780071624428
CHEMBL691,CIPROFLOXACIN,CHEMBL691,ETHINYL ESTRADIOL,CHEMBL3544698,2-HYDROXY ETHINYL ESTRADIOL,CYP1A2,CHEMBL3356,,1,,Hydroxylation at the 2 position,"""Organ: Intestines|Comment: The predominant metabolite, the major pathway of metabolism, has a small amount of estrogenic activity. Can undergo subsequent metabolism including conjugation with glucuronides and sulfates""",label/2010/022501s000lbl.pdf; 0443051488; 15304426; 23375353
CHEMBL691,CIPROFLOXACIN,CHEMBL691,ETHINYL ESTRADIOL,CHEMBL3544698,2-HYDROXY ETHINYL ESTRADIOL,CYP2C19,CHEMBL3622,,1,,Hydroxylation at the 2 position,"""Organ: Intestines|Comment: The predominant metabolite, the major pathway of metabolism, has a small amount of estrogenic activity. Can undergo subsequent metabolism including conjugation with glucuronides and sulfates""",label/2010/022501s000lbl.pdf; 0443051488; 15304426; 23375353
CHEMBL691,CIPROFLOXACIN,CHEMBL691,ETHINYL ESTRADIOL,CHEMBL3544698,2-HYDROXY ETHINYL ESTRADIOL,CYP2C8,CHEMBL3721,,1,,Hydroxylation at the 2 position,"""Organ: Intestines|Comment: The predominant metabolite, the major pathway of metabolism, has a small amount of estrogenic activity. Can undergo subsequent metabolism including conjugation with glucuronides and sulfates""",label/2010/022501s000lbl.pdf; 0443051488; 15304426; 23375353
CHEMBL691,CIPROFLOXACIN,CHEMBL691,ETHINYL ESTRADIOL,CHEMBL3544698,2-HYDROXY ETHINYL ESTRADIOL,CYP2C9,CHEMBL3397,,1,,Hydroxylation at the 2 position,"""Organ: Intestines|Comment: The predominant metabolite, the major pathway of metabolism, has a small amount of estrogenic activity. Can undergo subsequent metabolism including conjugation with glucuronides and sulfates""",label/2010/022501s000lbl.pdf; 0443051488; 15304426; 23375353
CHEMBL691,CIPROFLOXACIN,CHEMBL691,ETHINYL ESTRADIOL,CHEMBL3544698,2-HYDROXY ETHINYL ESTRADIOL,CYP3A4,CHEMBL340,,1,,Hydroxylation at the 2 position,"""Organ: Intestines|Comment: The predominant metabolite, the major pathway of metabolism, has a small amount of estrogenic activity. Can undergo subsequent metabolism including conjugation with glucuronides and sulfates""",label/2010/022501s000lbl.pdf; 0443051488; 15304426; 23375353
CHEMBL691,CIPROFLOXACIN,CHEMBL3544698,2-HYDROXY ETHINYL ESTRADIOL,CHEMBL1627649,2-METHOXY ETHINYL ESTRADIOL,,,,1,,Methylation of the hydroxyl at the 2 position,Organ: Intestines|Comment: Part of the major route of metabolism.,0443051488
CHEMBL691,CIPROFLOXACIN,CHEMBL3544698,2-HYDROXY ETHINYL ESTRADIOL,CHEMBL3544577,2-HYDROXYESTRADIOL-3-METHYL ETHER,,,,1,,Methylation of the hydroxyl at the 3 position,Organ: Intestines|Comment: Part of the major route of metabolism.,0443051488
CHEMBL691,CIPROFLOXACIN,CHEMBL691,ETHINYL ESTRADIOL,CHEMBL1627959,6 ALPHA-HYDROXYL ETHINYL ESTRADIOL,CYP3A4,CHEMBL340,,1,,Hydroxylation at the 6 alpha position,"""Organ: Intestines|Comment: A minor metabolite, only a small contribution to the overall metabolism of the parent drug. Has a small amount of estrogenic activity. Can undergo conjugation with glucuronides and sulfates""",0443051488; 15304426; 23375353
CHEMBL691,CIPROFLOXACIN,CHEMBL691,ETHINYL ESTRADIOL,CHEMBL3544578,16 BETA-HYDROXYL ETHINYL ESTRADIOL,CYP3A4,CHEMBL340,,1,,Hydroxylation at the 16 beta position,"""Organ: Intestines|Comment: A minor metabolite, only a small contribution to the overall metabolism of the parent drug. Has a small amount of estrogenic activity. Can undergo conjugation with glucuronides and sulfates""",0443051488; 15304426; 23375353
CHEMBL691,CIPROFLOXACIN,CHEMBL691,ETHINYL ESTRADIOL,CHEMBL3544579,4-HYDROXYL ETHINYL ESTRADIOL,CYP3A4,CHEMBL340,,1,,Hydroxylation at the 4 position,"""Organ: Intestines|Comment: A minor metabolite, only a small contribution to the overall metabolism of the parent drug. Has a small amount of estrogenic activity. Can undergo conjugation with glucuronides and sulfates""",15304426; 23375353
CHEMBL691,CIPROFLOXACIN,CHEMBL691,ETHINYL ESTRADIOL,CHEMBL3544597,ETHINYL ESTRADIOL-3-O-GLUCURONIDE,UGT1A1,CHEMBL1287617,,1,,glucuronide conjugation at the 13 hydroxyl forming an ether,Organ: Intestines|Comment: Glucuronides are the main urinary conjugates. Inactive.,label/2010/022501s000lbl.pdf; 0443051488; 15304426; 23375353
CHEMBL691,CIPROFLOXACIN,CHEMBL691,ETHINYL ESTRADIOL,CHEMBL3544892,ETHINYL ESTRADIOL-17-O-GLUCURONIDE,,,,1,,glucuronide conjugation at the 17 hydroxyl forming an ether,Organ: Intestines|Comment: Glucuronides are the main urinary conjugates. Inactive.,label/2010/022501s000lbl.pdf; 0443051488; 23375353
