, id,cid,dsn,cmpdname,srccmpd,srccmpdname,srccmpdurl,srctarget,srctargetname,srctargeturl,protacxn,protname,geneid,genename,taxid,taxname,action,actname,actvalue,evids,evurls,pmids,dois,citations
446,696603,5997,Comparative Toxicogenomics Database (CTD),Cholesterol,D002784,Cholesterol,https://ctdbase.org/detail.go?type=chem&acc=D002784,5465,PPARA,https://ctdbase.org/detail.go?type=gene&acc=5465,,,5465.0,PPARA,9606.0,Homo sapiens (human),[pirinixic acid binds to and results in increased activity of PPARA protein] inhibits the reaction [IL1B protein results in decreased transport of cholesterol]|[pirinixic acid binds to and results in increased activity of PPARA protein] promotes the reaction [APOA1 protein results in increased transport of cholesterol]|[bezafibrate binds to and results in increased activity of PPARA protein] promotes the reaction [APOA1 protein results in increased transport of cholesterol]|[bezafibrate binds to and results in increased activity of PPARA protein] inhibits the reaction [IL1B protein results in decreased transport of cholesterol]|[bezafibrate binds to and results in increased activity of PPARA protein] promotes the reaction [[25-hydroxycholesterol binds to and results in increased activity of NR1H3 protein] which results in increased transport of cholesterol],,,PMID:12595494,https://www.ncbi.nlm.nih.gov/pubmed/12595494,12595494,,
447,696882,5997,Comparative Toxicogenomics Database (CTD),Cholesterol,D002784,Cholesterol,https://ctdbase.org/detail.go?type=chem&acc=D002784,5465,PPARA,https://ctdbase.org/detail.go?type=gene&acc=5465,,,5465.0,PPARA,9606.0,Homo sapiens (human),Cholesterol inhibits the reaction [cerivastatin promotes the reaction [bezafibrate results in increased activity of [PPARA protein binds to RXRA protein]]],,,PMID:11779144,https://www.ncbi.nlm.nih.gov/pubmed/11779144,11779144,,
448,696883,5997,Comparative Toxicogenomics Database (CTD),Cholesterol,D002784,Cholesterol,https://ctdbase.org/detail.go?type=chem&acc=D002784,5465,PPARA,https://ctdbase.org/detail.go?type=gene&acc=5465,,,5465.0,PPARA,10036.0,Mesocricetus auratus (golden hamster),Iron-dextran complex inhibits the reaction [cholesterol results in increased expression of PPARA mrna]|cholesterol results in increased expression of PPARA mRNA,,,PMID:22570273,https://www.ncbi.nlm.nih.gov/pubmed/22570273,22570273,,
449,696884,5997,Comparative Toxicogenomics Database (CTD),Cholesterol,D002784,Cholesterol,https://ctdbase.org/detail.go?type=chem&acc=D002784,5970,RELA,https://ctdbase.org/detail.go?type=gene&acc=5970,,,5970.0,RELA,10090.0,Mus musculus (house mouse),Cholesterol results in increased expression of RELA protein|cholesterol inhibits the reaction [irbesartan results in increased expression of RELA protein],,,PMID:19028402,https://www.ncbi.nlm.nih.gov/pubmed/19028402,19028402,,
450,696885,5997,Comparative Toxicogenomics Database (CTD),Cholesterol,D002784,Cholesterol,https://ctdbase.org/detail.go?type=chem&acc=D002784,5465,PPARA,https://ctdbase.org/detail.go?type=gene&acc=5465,,,5465.0,PPARA,10090.0,Mus musculus (house mouse),Atrazine promotes the reaction [[lard co-treated with cholesterol co-treated with sucrose] results in increased expression of PPARA mrna]|cypermethrin promotes the reaction [[lard co-treated with cholesterol co-treated with sucrose] results in increased expression of PPARA mrna]|[lard co-treated with cholesterol co-treated with sucrose] results in increased expression of PPARA mrna|ethinyl estradiol promotes the reaction [[lard co-treated with cholesterol co-treated with sucrose] results in increased expression of PPARA mrna],,,PMID:24440342,https://www.ncbi.nlm.nih.gov/pubmed/24440342,24440342,,
451,696886,5997,Comparative Toxicogenomics Database (CTD),Cholesterol,D002784,Cholesterol,https://ctdbase.org/detail.go?type=chem&acc=D002784,5465,PPARA,https://ctdbase.org/detail.go?type=gene&acc=5465,,,5465.0,PPARA,10090.0,Mus musculus (house mouse),Cholesterol results in decreased expression of PPARA mRNA,,,PMID:25689681,https://www.ncbi.nlm.nih.gov/pubmed/25689681,25689681,,
452,696887,5997,Comparative Toxicogenomics Database (CTD),Cholesterol,D002784,Cholesterol,https://ctdbase.org/detail.go?type=chem&acc=D002784,5465,PPARA,https://ctdbase.org/detail.go?type=gene&acc=5465,,,5465.0,PPARA,10090.0,Mus musculus (house mouse),PPARA affects the reaction [aspirin promotes the reaction [APOA1 affects the transport of cholesterol]],,,PMID:21088444,https://www.ncbi.nlm.nih.gov/pubmed/21088444,21088444,,
453,696888,5997,Comparative Toxicogenomics Database (CTD),Cholesterol,D002784,Cholesterol,https://ctdbase.org/detail.go?type=chem&acc=D002784,5465,PPARA,https://ctdbase.org/detail.go?type=gene&acc=5465,,,5465.0,PPARA,9606.0,Homo sapiens (human),PPARA protein results in increased transport of cholesterol,,,PMID:16168052,https://www.ncbi.nlm.nih.gov/pubmed/16168052,16168052,,
454,696889,5997,Comparative Toxicogenomics Database (CTD),Cholesterol,D002784,Cholesterol,https://ctdbase.org/detail.go?type=chem&acc=D002784,5468,PPARG,https://ctdbase.org/detail.go?type=gene&acc=5468,,,5468.0,PPARG,9606.0,Homo sapiens (human),[2-chloro-5-nitrobenzanilide binds to and results in decreased activity of PPARG protein] inhibits the reaction [resveratrol results in decreased abundance of cholesterol],,,PMID:20372816,https://www.ncbi.nlm.nih.gov/pubmed/20372816,20372816,,
455,696890,5997,Comparative Toxicogenomics Database (CTD),Cholesterol,D002784,Cholesterol,https://ctdbase.org/detail.go?type=chem&acc=D002784,5468,PPARG,https://ctdbase.org/detail.go?type=gene&acc=5468,,,5468.0,PPARG,9606.0,Homo sapiens (human),[9-deoxy-delta-9-prostaglandin D2 binds to and results in increased activity of PPARG protein] promotes the reaction [[25-hydroxycholesterol binds to and results in increased activity of NR1H3 protein] which results in increased transport of cholesterol]|[9-deoxy-delta-9-prostaglandin D2 binds to and results in increased activity of PPARG protein] promotes the reaction [APOA1 protein results in increased transport of cholesterol],,,PMID:12595494,https://www.ncbi.nlm.nih.gov/pubmed/12595494,12595494,,
456,697087,5997,Comparative Toxicogenomics Database (CTD),Cholesterol,D002784,Cholesterol,https://ctdbase.org/detail.go?type=chem&acc=D002784,5468,PPARG,https://ctdbase.org/detail.go?type=gene&acc=5468,,,5468.0,PPARG,9606.0,Homo sapiens (human),Pravastatin inhibits the reaction [[troglitazone binds to and results in increased activity of PPARG protein] which results in increased abundance of cholesterol]|[troglitazone binds to and results in increased activity of PPARG protein] which results in increased abundance of cholesterol,,,PMID:12044893,https://www.ncbi.nlm.nih.gov/pubmed/12044893,12044893,,
457,697088,5997,Comparative Toxicogenomics Database (CTD),Cholesterol,D002784,Cholesterol,https://ctdbase.org/detail.go?type=chem&acc=D002784,5468,PPARG,https://ctdbase.org/detail.go?type=gene&acc=5468,,,5468.0,PPARG,9606.0,Homo sapiens (human),[[troglitazone binds to and results in increased activity of PPARG protein] which results in decreased expression of SREBF2 protein] which results in decreased abundance of cholesterol|[troglitazone binds to and results in increased activity of PPARG protein] which results in decreased abundance of cholesterol,,,PMID:16946405,https://www.ncbi.nlm.nih.gov/pubmed/16946405,16946405,,
458,697089,5997,Comparative Toxicogenomics Database (CTD),Cholesterol,D002784,Cholesterol,https://ctdbase.org/detail.go?type=chem&acc=D002784,5468,PPARG,https://ctdbase.org/detail.go?type=gene&acc=5468,,,5468.0,PPARG,10090.0,Mus musculus (house mouse),[lard co-treated with cholesterol co-treated with sucrose] results in increased expression of PPARG mrna|atrazine promotes the reaction [[lard co-treated with cholesterol co-treated with sucrose] results in increased expression of PPARG mrna],,,PMID:24440342,https://www.ncbi.nlm.nih.gov/pubmed/24440342,24440342,,
459,697090,5997,Comparative Toxicogenomics Database (CTD),Cholesterol,D002784,Cholesterol,https://ctdbase.org/detail.go?type=chem&acc=D002784,5468,PPARG,https://ctdbase.org/detail.go?type=gene&acc=5468,,,5468.0,PPARG,10090.0,Mus musculus (house mouse),Losartan inhibits the reaction [[dietary fats co-treated with cholesterol] results in increased expression of PPARG mrna]|rosiglitazone inhibits the reaction [[dietary fats co-treated with cholesterol] results in increased expression of PPARG mrna]|[dietary fats co-treated with cholesterol] results in increased expression of PPARG mRNA,,,PMID:18302760,https://www.ncbi.nlm.nih.gov/pubmed/18302760,18302760,,
460,697091,5997,Comparative Toxicogenomics Database (CTD),Cholesterol,D002784,Cholesterol,https://ctdbase.org/detail.go?type=chem&acc=D002784,5468,PPARG,https://ctdbase.org/detail.go?type=gene&acc=5468,,,5468.0,PPARG,10090.0,Mus musculus (house mouse),PPARG protein promotes the reaction [niacin promotes the reaction [APOA1 protein results in increased export of cholesterol]],,,PMID:19797938,https://www.ncbi.nlm.nih.gov/pubmed/19797938,19797938,,
461,697092,5997,Comparative Toxicogenomics Database (CTD),Cholesterol,D002784,Cholesterol,https://ctdbase.org/detail.go?type=chem&acc=D002784,5468,PPARG,https://ctdbase.org/detail.go?type=gene&acc=5468,,,5468.0,PPARG,9986.0,Oryctolagus cuniculus (rabbit),Cholesterol results in decreased expression of PPARG mrna|niacin inhibits the reaction [cholesterol results in decreased expression of PPARG mrna],,,PMID:18402819,https://www.ncbi.nlm.nih.gov/pubmed/18402819,18402819,,
462,697093,5997,Comparative Toxicogenomics Database (CTD),Cholesterol,D002784,Cholesterol,https://ctdbase.org/detail.go?type=chem&acc=D002784,5468,PPARG,https://ctdbase.org/detail.go?type=gene&acc=5468,,,5468.0,PPARG,9986.0,Oryctolagus cuniculus (rabbit),[niacin results in increased expression of PPARG mrna] which results in increased export of cholesterol,,,PMID:17395297|PMID:17963637,https://www.ncbi.nlm.nih.gov/pubmed/17395297|https://www.ncbi.nlm.nih.gov/pubmed/17963637,17395297|17963637,,
463,697094,5997,Comparative Toxicogenomics Database (CTD),Cholesterol,D002784,Cholesterol,https://ctdbase.org/detail.go?type=chem&acc=D002784,648791,PPP1R3G,https://ctdbase.org/detail.go?type=gene&acc=648791,,,648791.0,PPP1R3G,10090.0,Mus musculus (house mouse),"[cholesterol co-treated with 1,2-dioleoyloxy-3-(trimethylammonium)propane] results in increased expression of PPP1R3G mRNA",,,PMID:22129739,https://www.ncbi.nlm.nih.gov/pubmed/22129739,22129739,,
464,697095,5997,Comparative Toxicogenomics Database (CTD),Cholesterol,D002784,Cholesterol,https://ctdbase.org/detail.go?type=chem&acc=D002784,29968,PSAT1,https://ctdbase.org/detail.go?type=gene&acc=29968,,,29968.0,PSAT1,9606.0,Homo sapiens (human),Cholesterol results in increased expression of PSAT1 mRNA,,,PMID:26296894,https://www.ncbi.nlm.nih.gov/pubmed/26296894,26296894,,
465,697289,5997,Comparative Toxicogenomics Database (CTD),Cholesterol,D002784,Cholesterol,https://ctdbase.org/detail.go?type=chem&acc=D002784,84722,PSRC1,https://ctdbase.org/detail.go?type=gene&acc=84722,,,84722.0,PSRC1,10090.0,Mus musculus (house mouse),"[cholesterol co-treated with 1,2-dioleoyloxy-3-(trimethylammonium)propane] results in increased expression of PSRC1 mRNA",,,PMID:22129739,https://www.ncbi.nlm.nih.gov/pubmed/22129739,22129739,,
466,697290,5997,Comparative Toxicogenomics Database (CTD),Cholesterol,D002784,Cholesterol,https://ctdbase.org/detail.go?type=chem&acc=D002784,5743,PTGS2,https://ctdbase.org/detail.go?type=gene&acc=5743,,,5743.0,PTGS2,9986.0,Oryctolagus cuniculus (rabbit),[cholesterol co-treated with estradiol] results in increased expression of PTGS2 mrna|[estradiol co-treated with PTGS2 protein] affects the susceptibility to cholesterol,,,PMID:10964725,https://www.ncbi.nlm.nih.gov/pubmed/10964725,10964725,,
467,697291,5997,Comparative Toxicogenomics Database (CTD),Cholesterol,D002784,Cholesterol,https://ctdbase.org/detail.go?type=chem&acc=D002784,29108,PYCARD,https://ctdbase.org/detail.go?type=gene&acc=29108,,,29108.0,PYCARD,10090.0,Mus musculus (house mouse),Amitriptyline inhibits the reaction [cholesterol analog affects the localization of PYCARD protein]|cholesterol analog affects the localization of PYCARD protein|smpd1 protein affects the reaction [cholesterol analog affects the localization of PYCARD protein],,,PMID:28633109,https://www.ncbi.nlm.nih.gov/pubmed/28633109,28633109,,
468,697292,5997,Comparative Toxicogenomics Database (CTD),Cholesterol,D002784,Cholesterol,https://ctdbase.org/detail.go?type=chem&acc=D002784,29108,PYCARD,https://ctdbase.org/detail.go?type=gene&acc=29108,,,29108.0,PYCARD,10090.0,Mus musculus (house mouse),"[cholesterol co-treated with 1,2-dioleoyloxy-3-(trimethylammonium)propane] results in increased expression of PYCARD mRNA",,,PMID:22129739,https://www.ncbi.nlm.nih.gov/pubmed/22129739,22129739,,
469,697293,5997,Comparative Toxicogenomics Database (CTD),Cholesterol,D002784,Cholesterol,https://ctdbase.org/detail.go?type=chem&acc=D002784,29108,PYCARD,https://ctdbase.org/detail.go?type=gene&acc=29108,,,29108.0,PYCARD,10116.0,Rattus norvegicus (Norway rat),Cholesterol analog results in increased expression of PYCARD mRNA,,,PMID:19477266,https://www.ncbi.nlm.nih.gov/pubmed/19477266,19477266,,
470,697294,5997,Comparative Toxicogenomics Database (CTD),Cholesterol,D002784,Cholesterol,https://ctdbase.org/detail.go?type=chem&acc=D002784,29108,PYCARD,https://ctdbase.org/detail.go?type=gene&acc=29108,,,29108.0,PYCARD,10116.0,Rattus norvegicus (Norway rat),Resveratrol inhibits the reaction [[cholesterol co-treated with ergosterol] results in increased expression of PYCARD mrna]|[cholesterol co-treated with ergosterol] results in increased expression of PYCARD protein|resveratrol inhibits the reaction [[cholesterol co-treated with ergosterol] results in increased expression of PYCARD protein]|[cholesterol co-treated with ergosterol] results in increased expression of PYCARD mRNA,,,PMID:25833014,https://www.ncbi.nlm.nih.gov/pubmed/25833014,25833014,,
471,697295,5997,Comparative Toxicogenomics Database (CTD),Cholesterol,D002784,Cholesterol,https://ctdbase.org/detail.go?type=chem&acc=D002784,5879,RAC1,https://ctdbase.org/detail.go?type=gene&acc=5879,,,5879.0,RAC1,9606.0,Homo sapiens (human),Cholesterol inhibits the reaction [simvastatin affects the localization of and results in decreased activity of RAC1 protein],,,PMID:21334995,https://www.ncbi.nlm.nih.gov/pubmed/21334995,21334995,,
472,697296,5997,Comparative Toxicogenomics Database (CTD),Cholesterol,D002784,Cholesterol,https://ctdbase.org/detail.go?type=chem&acc=D002784,5879,RAC1,https://ctdbase.org/detail.go?type=gene&acc=5879,,,5879.0,RAC1,10090.0,Mus musculus (house mouse),Cholesterol inhibits the reaction [irbesartan results in increased expression of RAC1 mrna]|cholesterol results in increased expression of RAC1 mrna|cholesterol results in increased expression of RAC1 protein,,,PMID:19028402,https://www.ncbi.nlm.nih.gov/pubmed/19028402,19028402,,
473,697297,5997,Comparative Toxicogenomics Database (CTD),Cholesterol,D002784,Cholesterol,https://ctdbase.org/detail.go?type=chem&acc=D002784,5970,RELA,https://ctdbase.org/detail.go?type=gene&acc=5970,,,5970.0,RELA,9606.0,Homo sapiens (human),[methyl-beta-cyclodextrin results in decreased abundance of cholesterol] inhibits the reaction [polystyrenes inhibits the reaction [TNF protein affects the localization of RELA protein]],,,PMID:23274767,https://www.ncbi.nlm.nih.gov/pubmed/23274767,23274767,,
474,697492,5997,Comparative Toxicogenomics Database (CTD),Cholesterol,D002784,Cholesterol,https://ctdbase.org/detail.go?type=chem&acc=D002784,5970,RELA,https://ctdbase.org/detail.go?type=gene&acc=5970,,,5970.0,RELA,10116.0,Rattus norvegicus (Norway rat),[cholesterol co-treated with ergosterol] results in increased expression of RELA mrna|resveratrol inhibits the reaction [[cholesterol co-treated with ergosterol] results in increased expression of RELA mrna]|resveratrol inhibits the reaction [[cholesterol co-treated with ergosterol] results in increased expression of RELA protein]|[cholesterol co-treated with ergosterol] results in increased expression of RELA protein,,,PMID:25833014,https://www.ncbi.nlm.nih.gov/pubmed/25833014,25833014,,
475,697493,5997,Comparative Toxicogenomics Database (CTD),Cholesterol,D002784,Cholesterol,https://ctdbase.org/detail.go?type=chem&acc=D002784,28984,RGCC,https://ctdbase.org/detail.go?type=gene&acc=28984,,,28984.0,RGCC,9606.0,Homo sapiens (human),Cholesterol results in increased expression of RGCC mRNA,,,PMID:26296894,https://www.ncbi.nlm.nih.gov/pubmed/26296894,26296894,,
476,697494,5997,Comparative Toxicogenomics Database (CTD),Cholesterol,D002784,Cholesterol,https://ctdbase.org/detail.go?type=chem&acc=D002784,5997,RGS2,https://ctdbase.org/detail.go?type=gene&acc=5997,,,5997.0,RGS2,9606.0,Homo sapiens (human),Cholesterol results in increased degradation of RGS2 protein,,,PMID:30545937,https://www.ncbi.nlm.nih.gov/pubmed/30545937,30545937,,
477,697495,5997,Comparative Toxicogenomics Database (CTD),Cholesterol,D002784,Cholesterol,https://ctdbase.org/detail.go?type=chem&acc=D002784,8767,RIPK2,https://ctdbase.org/detail.go?type=gene&acc=8767,,,8767.0,RIPK2,10116.0,Rattus norvegicus (Norway rat),"Acetylcysteine inhibits the reaction [cholesterol analog results in increased expression of RIPK2 mrna]|6-hydroxy-2,5,7,8-tetramethylchroman-2-carboxylic acid inhibits the reaction [cholesterol analog results in increased expression of RIPK2 mrna]|cholesterol analog results in increased expression of RIPK2 mRNA",,,PMID:19477266,https://www.ncbi.nlm.nih.gov/pubmed/19477266,19477266,,
478,697496,5997,Comparative Toxicogenomics Database (CTD),Cholesterol,D002784,Cholesterol,https://ctdbase.org/detail.go?type=chem&acc=D002784,6227,RPS21,https://ctdbase.org/detail.go?type=gene&acc=6227,,,6227.0,RPS21,10090.0,Mus musculus (house mouse),"[cholesterol co-treated with 1,2-dioleoyloxy-3-(trimethylammonium)propane] results in increased expression of RPS21 mRNA",,,PMID:22129739,https://www.ncbi.nlm.nih.gov/pubmed/22129739,22129739,,
479,697497,5997,Comparative Toxicogenomics Database (CTD),Cholesterol,D002784,Cholesterol,https://ctdbase.org/detail.go?type=chem&acc=D002784,6194,RPS6,https://ctdbase.org/detail.go?type=gene&acc=6194,,,6194.0,RPS6,9606.0,Homo sapiens (human),Cholesterol results in increased phosphorylation of RPS6 protein|cyp7a1 mRNA inhibits the reaction [cholesterol results in increased phosphorylation of RPS6 protein],,,PMID:28275691,https://www.ncbi.nlm.nih.gov/pubmed/28275691,28275691,,
480,697498,5997,Comparative Toxicogenomics Database (CTD),Cholesterol,D002784,Cholesterol,https://ctdbase.org/detail.go?type=chem&acc=D002784,6194,RPS6,https://ctdbase.org/detail.go?type=gene&acc=6194,,,6194.0,RPS6,10090.0,Mus musculus (house mouse),Cholesterol inhibits the reaction [nicotine results in increased phosphorylation of RPS6 protein],,,PMID:31629012,https://www.ncbi.nlm.nih.gov/pubmed/31629012,31629012,,
